covariate_mode,meal_type,model,quantile_tau,treat_offset,minutes,n_obs,ACME,ACME_lower,ACME_upper,ACME_p,ADE,ADE_lower,ADE_upper,ADE_p,total_effect,total_lower,total_upper,total_p,prop_mediated,m_resid_skew,m_resid_kurt,m_shapiro_p,y_resid_skew,y_resid_kurt,y_shapiro_p
pca,Snack,lmer,,30.0,90.0,39.0,15.848778668038646,-7.402975552425218,40.58048967222958,0.186,-8.32644225881233,-37.38543708548555,23.59951228324023,0.616,7.522336409226315,-15.893660692853386,31.47535707879273,0.564,2.1068957576265483,1.522018737359149,2.0923860999587607,3.946761057231477e-05,-0.1007832878940664,-0.2025150464746086,0.94008086854562
pca,Snack,lmer,,30.0,95.0,39.0,16.55872261948118,-7.871633622002068,42.562112161378664,0.188,-11.621750371804826,-43.13362442202924,21.02886617900356,0.504,4.936972247676356,-19.1714854342132,29.588678611484255,0.702,3.3540238406798295,1.522018737359149,2.0923860999587607,3.946761057231477e-05,-0.1206090932680881,-0.0124175189226116,0.7529367967616217
pca,Snack,lmer,,30.0,100.0,39.0,17.15476967553598,-7.338676782248327,47.318484567633455,0.184,-13.75020860996162,-47.97397356625487,20.16930076308064,0.43,3.4045610655743586,-22.66303803092814,29.82934183634209,0.774,5.038761045880058,1.522018737359149,2.0923860999587607,3.946761057231477e-05,-0.2617547374825885,-0.078655208005804,0.6400075445115068
pca,Snack,lmer,,30.0,105.0,39.0,17.816166484654577,-8.99705854029213,48.82658882909891,0.224,-14.841279582770046,-51.78837317515879,21.05786751765057,0.432,2.974886901884531,-24.025600299510995,32.0499590793722,0.866,5.988855063151608,1.522018737359149,2.0923860999587607,3.946761057231477e-05,-0.2680930998110575,0.0196377974770496,0.6906713542806321
pca,Snack,lmer,,30.0,110.0,39.0,16.148036217022096,-11.250324437013347,46.35826579885882,0.262,-12.436914166407592,-51.63242882748703,23.554933091606586,0.52,3.7111220506145033,-26.16309548182036,31.978171648463285,0.792,4.351254417608883,1.522018737359149,2.0923860999587607,3.946761057231477e-05,-0.1362800224958137,-0.1387949446460914,0.8391929624500047
pca,Snack,lmer,,30.0,115.0,39.0,13.8844278390095,-14.239723855555408,45.21689440778678,0.334,-11.60432727962422,-46.13724060097573,25.625053824636364,0.504,2.2801005593852817,-23.952008102364086,31.22784111800521,0.896,6.089392760270521,1.522018737359149,2.0923860999587607,3.946761057231477e-05,-0.0055988855711812,-0.1661341645376874,0.8190475050696424
pca,Snack,lmer,,30.0,120.0,39.0,15.943216040718,-10.93977227606685,48.284465858857345,0.258,-13.943939463515395,-50.30943778132565,22.089862018971942,0.45,1.9992765772026029,-27.932593592849823,28.324623003948783,0.876,7.97449248518973,1.522018737359149,2.0923860999587607,3.946761057231477e-05,0.0260936048845061,-0.0904689117492858,0.7776062429600699
pca,Snack,lmer,,30.0,125.0,39.0,16.65295728922836,-11.89487754351907,48.36688872484858,0.256,-15.96189617143041,-51.24178227348894,23.32979650153975,0.408,0.6910611177979524,-28.35441268597505,32.201756541963796,0.98,24.09766207407611,1.522018737359149,2.0923860999587607,3.946761057231477e-05,0.1033034365522959,-0.0284542342819418,0.6026401102724477
pca,Snack,lmer,,30.0,130.0,39.0,16.015299893862636,-13.16406421464616,48.17387125325327,0.296,-17.309245882236787,-56.9226714222,22.881714390313658,0.412,-1.293945988374154,-30.32780713133579,27.86639842863442,0.914,-12.377100773723868,1.522018737359149,2.0923860999587607,3.946761057231477e-05,0.2283454964768746,-0.0272091953210531,0.6213626691163671
pca,Snack,lmer,,30.0,135.0,39.0,15.299399181193223,-14.654952552817075,46.96938337315444,0.296,-17.290636568102496,-52.179943202839375,19.958651366655403,0.37,-1.9912373869092697,-30.28182918085468,26.708422531466237,0.916,-7.683362758139263,1.522018737359149,2.0923860999587607,3.946761057231477e-05,0.3504269402710532,0.0071276195877629,0.5493746297636122
pca,Snack,lmer,,30.0,140.0,39.0,14.83500023752402,-15.035474520141022,44.17289818434134,0.324,-18.55792294245237,-58.014285284144954,20.602784272254237,0.348,-3.722922704928353,-32.51583970533818,24.71508850072938,0.78,-3.984772559979731,1.522018737359149,2.0923860999587607,3.946761057231477e-05,0.4188074254993657,-0.0037150782668127,0.4538701866497278
pca,Snack,lmer,,30.0,145.0,39.0,14.048310519170554,-15.73193206054538,46.23216230536757,0.332,-19.873309763530063,-58.5919604668529,20.778716201497176,0.348,-5.824999244359509,-35.561990661526764,24.68731772304975,0.7,-2.411727440612783,1.522018737359149,2.0923860999587607,3.946761057231477e-05,0.5364276195605614,0.0982345174885845,0.2032830352747481
pca,Snack,lmer,,30.0,150.0,39.0,14.467182706929645,-11.02888769104627,45.439799365498544,0.314,-22.048714729126104,-61.668575516191325,13.999944993985872,0.302,-7.581532022196458,-37.18791542061047,20.158921933414288,0.596,-1.908213625501292,1.522018737359149,2.0923860999587607,3.946761057231477e-05,0.6124545463483667,0.1876247878901145,0.1121307415364774
pca,Snack,lmer,,30.0,155.0,39.0,12.496888340177271,-18.677174906687515,46.56728574075403,0.412,-20.79939849113608,-61.04659897673481,20.79414398258666,0.3,-8.302510150958808,-37.66804029278958,20.960356469557752,0.59,-1.5051939850665623,1.522018737359149,2.0923860999587607,3.946761057231477e-05,0.7093227957029589,0.4436995768963183,0.066502986033481
pca,Snack,lmer,,30.0,160.0,39.0,12.338917521842202,-16.83757425980639,45.184956836032995,0.43,-21.433520061134537,-62.72303941870382,20.021530912359676,0.294,-9.094602539292335,-41.10558522167198,23.241846991114752,0.552,-1.356729716173205,1.522018737359149,2.0923860999587607,3.946761057231477e-05,0.7563582177272001,0.6161206847704648,0.0537630821678356
pca,Snack,lmer,,30.0,165.0,39.0,10.918713639300076,-20.250128854768903,43.25970862838238,0.494,-20.291207484150338,-62.20278135919862,23.766619363813568,0.34,-9.372493844850265,-41.58068042357036,18.834433739098845,0.586,-1.1649742128451102,1.522018737359149,2.0923860999587607,3.946761057231477e-05,0.8263967897662905,0.7972241441511785,0.0372155554083082
pca,Snack,lmer,,30.0,170.0,39.0,10.614431320249594,-21.63836051938359,43.72850745266894,0.506,-19.353427430664023,-59.80559032207108,23.044666731218115,0.36,-8.73899611041443,-41.10075433368717,22.96255911597836,0.574,-1.2146053375169914,1.522018737359149,2.0923860999587607,3.946761057231477e-05,0.8307494856046921,0.8522363749539497,0.0288506697719765
pca,Snack,lmer,,30.0,175.0,39.0,9.429728257190098,-24.529178413102652,41.17163617757657,0.548,-18.197608952086387,-62.48968256438034,25.693174247279583,0.428,-8.76788069489629,-40.14789437537715,26.33774660322058,0.578,-1.075485466251732,1.522018737359149,2.0923860999587607,3.946761057231477e-05,0.8620428188545051,0.9162847107168736,0.0228470538563686
pca,Snack,lmer,,30.0,180.0,39.0,8.362318208924943,-24.09025547546705,43.658530025003515,0.634,-18.507541426857554,-63.59270502963757,25.7819511357547,0.41,-10.14522321793261,-43.0411615402051,21.458467559895062,0.54,-0.8242616282847065,1.522018737359149,2.0923860999587607,3.946761057231477e-05,0.8772906953729279,0.8626802201857893,0.0150877802511237
pca,Snack,lmer,,30.0,185.0,39.0,6.527676832151856,-29.600234171157243,40.89750492737688,0.676,-17.81559665978347,-62.25459644789856,28.72234514654053,0.444,-11.287919827631612,-44.24372117725224,20.594241635989455,0.488,-0.5782887309469373,1.522018737359149,2.0923860999587607,3.946761057231477e-05,0.881732557668445,0.8379815075192516,0.0120710847363106
pca,Snack,lmer,,30.0,190.0,39.0,3.7307583841881415,-29.50216595535686,39.694110772313046,0.81,-14.010947231661005,-58.17065594739896,31.31323675466888,0.558,-10.280188847472864,-45.03519124038575,23.657027076052593,0.53,-0.3629075729581814,1.522018737359149,2.0923860999587607,3.946761057231477e-05,0.8925400036133782,0.7522968377610764,0.0053739217558877
pca,Snack,lmer,,30.0,195.0,39.0,-0.4258838268485448,-34.094420272264315,35.21395894639133,1.0,-8.471559305499888,-55.21848935183152,35.83799511078404,0.726,-8.897443132348432,-43.676968435116756,24.051352209264977,0.604,0.0478658666892917,1.522018737359149,2.0923860999587607,3.946761057231477e-05,0.8274423672952015,0.6265370612870398,0.0033401625645981
pca,Snack,lmer,,30.0,200.0,39.0,-3.6001026860904783,-36.20897170423304,31.379153442674784,0.82,-5.328913984341051,-51.5152911383892,42.444665494761765,0.82,-8.92901667043153,-45.21964791252715,25.61297358266247,0.612,0.4031913948612316,1.522018737359149,2.0923860999587607,3.946761057231477e-05,0.813142453387377,0.6188961324101108,0.0025758528292678
pca,Snack,lmer,,30.0,205.0,39.0,-5.3799125047613545,-42.42312733402554,29.873805488597224,0.748,-1.173416739406253,-48.84061258900483,45.35477532572861,0.986,-6.553329244167608,-42.60907424951405,29.80851605907764,0.702,0.820943417355296,1.522018737359149,2.0923860999587607,3.946761057231477e-05,0.7721923344743618,0.5846257057329356,0.0047525380881365
pca,Snack,lmer,,30.0,210.0,39.0,-6.014976043825464,-42.8477510498123,29.7555298868759,0.732,2.727504601776925,-45.45797459831726,51.25777271385278,0.928,-3.287471442048539,-37.321235868981816,32.19753964298135,0.848,1.8296664016273008,1.522018737359149,2.0923860999587607,3.946761057231477e-05,0.7640736736887119,0.7238837557558746,0.0059070788804879
pca,Snack,lmer,,45.0,60.0,39.0,19.69706446447034,-8.817212612119649,49.6011038553818,0.168,-2.276415425654403,-37.50054902812289,34.02239236710435,0.884,17.420649038815938,-7.649843567738673,42.98914121419578,0.194,1.1306733991702715,1.522018737359149,2.0923860999587607,3.946761057231477e-05,-0.2891009899165232,-0.3141582135844163,0.7922130955571479
pca,Snack,lmer,,45.0,65.0,39.0,19.07644278664604,-11.132798532743656,53.10747027079564,0.204,-1.887720166003308,-42.13333149120177,36.34758116095656,0.958,17.188722620642732,-13.207623285208728,46.66512731481764,0.274,1.109823179282459,1.522018737359149,2.0923860999587607,3.946761057231477e-05,-0.2759220995678204,-0.469873528039074,0.878799883346142
pca,Snack,lmer,,45.0,70.0,39.0,18.642802898699387,-12.89856034260096,52.60958654896,0.22,-4.440597612073787,-46.20370650948982,38.245428516231655,0.814,14.2022052866256,-17.350244579247466,49.43031979172779,0.388,1.312669583522747,1.522018737359149,2.0923860999587607,3.946761057231477e-05,-0.2878700920264858,-0.3659424072785038,0.7909096287373691
pca,Snack,lmer,,45.0,75.0,39.0,18.862886356760253,-11.881971272943382,53.75626097729822,0.254,-7.187599130373356,-51.67895047395165,37.87786047576723,0.716,11.675287226386896,-22.535820447827316,45.271391186426,0.512,1.615625036969448,1.522018737359149,2.0923860999587607,3.946761057231477e-05,-0.2861376050238499,-0.3313824682185156,0.6695813681530051
pca,Snack,lmer,,45.0,80.0,39.0,18.907775338633353,-15.089833333550208,56.94441263643481,0.258,-7.139498404850514,-53.46746358654885,36.09165514849374,0.764,11.76827693378284,-24.384550552716497,44.93690741563161,0.504,1.6066732152058192,1.522018737359149,2.0923860999587607,3.946761057231477e-05,-0.3172268130198526,-0.4364590543183016,0.7163036619833725
pca,Snack,lmer,,45.0,85.0,39.0,23.258048382412824,-11.175187336843106,62.55623281711223,0.194,-8.309410613895663,-57.05285655529903,39.02196170366551,0.716,14.948637768517164,-21.201086726975827,50.19451134929898,0.412,1.5558640688582233,1.522018737359149,2.0923860999587607,3.946761057231477e-05,-0.2413264274291243,-0.4451971269757533,0.9778594450276936
pca,Snack,lmer,,45.0,90.0,39.0,24.305560407925665,-9.056167672531462,64.69868937299628,0.17,-12.608928474099994,-60.85157738126579,32.60919150940831,0.63,11.696631933825673,-24.55038630112263,50.8505119777264,0.572,2.0779965160428824,1.522018737359149,2.0923860999587607,3.946761057231477e-05,-0.1007832878940664,-0.2025150464746086,0.94008086854562
pca,Snack,lmer,,45.0,95.0,39.0,25.26187813478301,-12.868107510903824,68.69807943365583,0.184,-18.95120929497364,-71.45631616109911,32.07019590421989,0.454,6.31066883980937,-30.25459719156652,45.0974979962813,0.746,4.003042906549682,1.522018737359149,2.0923860999587607,3.946761057231477e-05,-0.1206090932680881,-0.0124175189226116,0.7529367967616217
pca,Snack,lmer,,45.0,100.0,39.0,24.34764873487145,-13.214219539584242,63.68927112759086,0.192,-19.436346739017736,-67.42670733923283,31.140291437384203,0.436,4.911301995853713,-35.58097643392122,43.0502087518159,0.814,4.95747334524054,1.522018737359149,2.0923860999587607,3.946761057231477e-05,-0.2617547374825885,-0.078655208005804,0.6400075445115068
pca,Snack,lmer,,45.0,105.0,39.0,26.88994883889116,-14.224189398849637,72.04444030381369,0.204,-22.277228986088172,-77.25166765275476,30.05764247555563,0.42,4.6127198528029885,-38.44761430801652,45.63523781138002,0.832,5.8295213446685,1.522018737359149,2.0923860999587607,3.946761057231477e-05,-0.2680930998110575,0.0196377974770496,0.6906713542806321
pca,Snack,lmer,,45.0,110.0,39.0,22.86333810301604,-14.314395500845237,68.95186931237075,0.26,-19.770684601255866,-74.06411864113397,37.36553432055797,0.474,3.0926535017601733,-39.03869544291257,46.005754243791024,0.902,7.392790071698446,1.522018737359149,2.0923860999587607,3.946761057231477e-05,-0.1362800224958137,-0.1387949446460914,0.8391929624500047
pca,Snack,lmer,,45.0,115.0,39.0,21.75834639792727,-18.2316765114714,67.13718983812522,0.3,-19.049128191297655,-72.62376302783048,36.35022109259297,0.498,2.709218206629612,-42.48632169643583,48.774919669966096,0.898,8.031226995552942,1.522018737359149,2.0923860999587607,3.946761057231477e-05,-0.0055988855711812,-0.1661341645376874,0.8190475050696424
pca,Snack,lmer,,45.0,120.0,39.0,23.863619295186187,-19.00764805573582,67.06752142108245,0.254,-20.351418593455843,-74.08876766343191,32.41730441670553,0.472,3.512200701730342,-35.692222451234905,46.21566138573249,0.886,6.794491921668768,1.522018737359149,2.0923860999587607,3.946761057231477e-05,0.0260936048845061,-0.0904689117492858,0.7776062429600699
pca,Snack,lmer,,45.0,125.0,39.0,23.66238190327774,-19.88873418446505,72.14550129417442,0.278,-22.772368082308475,-79.58544706418128,34.015731336809,0.456,0.8900138209692683,-46.5400340363141,44.382329388016906,0.978,26.586533091708908,1.522018737359149,2.0923860999587607,3.946761057231477e-05,0.1033034365522959,-0.0284542342819418,0.6026401102724477
pca,Snack,lmer,,45.0,130.0,39.0,23.98532781096749,-18.089056626396275,72.68774306702389,0.264,-26.773971231243316,-89.09455688889058,29.43761031925752,0.338,-2.7886434202758243,-45.79989948145619,43.20235564693905,0.88,-8.60107378253298,1.522018737359149,2.0923860999587607,3.946761057231477e-05,0.2283454964768746,-0.0272091953210531,0.6213626691163671
pca,Snack,lmer,,45.0,135.0,39.0,22.703362006094434,-21.418178838476937,72.2134708961201,0.318,-25.991250564411164,-85.21904390201156,32.97575236456075,0.356,-3.287888558316729,-49.46644715926131,41.9794356993422,0.91,-6.905149491355532,1.522018737359149,2.0923860999587607,3.946761057231477e-05,0.3504269402710532,0.0071276195877629,0.5493746297636122
pca,Snack,lmer,,45.0,140.0,39.0,22.07737529018766,-24.07118990056269,70.58030533777118,0.326,-26.60058223234032,-83.59013080471111,33.81311977892121,0.374,-4.5232069421526635,-48.62806115584016,41.131804411884815,0.816,-4.8809120547733995,1.522018737359149,2.0923860999587607,3.946761057231477e-05,0.4188074254993657,-0.0037150782668127,0.4538701866497278
pca,Snack,lmer,,45.0,145.0,39.0,19.651461033169756,-24.205720592357395,68.98660018092863,0.374,-28.91600107709118,-88.18910698515127,25.852270890182076,0.352,-9.264540043921423,-55.051759596744034,34.316089465050986,0.676,-2.1211480483656944,1.522018737359149,2.0923860999587607,3.946761057231477e-05,0.5364276195605614,0.0982345174885845,0.2032830352747481
pca,Snack,lmer,,45.0,150.0,39.0,20.29958221899028,-23.49431189923105,65.7317173474121,0.36,-30.1413881293931,-91.19659403417516,28.79110734981515,0.316,-9.841805910402815,-55.60365355630932,37.30565528069386,0.668,-2.062587131243217,1.522018737359149,2.0923860999587607,3.946761057231477e-05,0.6124545463483667,0.1876247878901145,0.1121307415364774
pca,Snack,lmer,,45.0,155.0,39.0,19.380741826814475,-23.854025874929174,71.105244796916,0.404,-30.956246397645874,-92.39150909418316,29.21173716718987,0.34,-11.575504570831397,-57.0095444380337,33.24397089331728,0.606,-1.674289160202239,1.522018737359149,2.0923860999587607,3.946761057231477e-05,0.7093227957029589,0.4436995768963183,0.066502986033481
pca,Snack,lmer,,45.0,160.0,39.0,16.945445201223283,-23.224628482032383,65.25312225534947,0.418,-31.11382990784748,-89.98156897095932,28.877081078115463,0.314,-14.168384706624195,-57.1468920084785,28.4988939533542,0.538,-1.1960040295419645,1.522018737359149,2.0923860999587607,3.946761057231477e-05,0.7563582177272001,0.6161206847704648,0.0537630821678356
pca,Snack,lmer,,45.0,165.0,39.0,16.72689257063519,-30.71419201867921,64.39757193337783,0.472,-30.97699694869528,-91.34581220263937,35.98076734834754,0.334,-14.250104378060092,-59.21661982062689,33.76541883749116,0.55,-1.1738084246167657,1.522018737359149,2.0923860999587607,3.946761057231477e-05,0.8263967897662905,0.7972241441511785,0.0372155554083082
pca,Snack,lmer,,45.0,170.0,39.0,16.063712568939383,-32.694526837567764,64.87621872642168,0.53,-29.20752870612013,-94.76580510831518,33.74965912391312,0.39,-13.143816137180744,-60.28675220150856,33.0924784352973,0.576,-1.2221498232540655,1.522018737359149,2.0923860999587607,3.946761057231477e-05,0.8307494856046921,0.8522363749539497,0.0288506697719765
pca,Snack,lmer,,45.0,175.0,39.0,12.795494060224266,-35.26221043054528,66.64976268074338,0.62,-27.698842946286035,-92.36060100340885,38.932672891945955,0.41,-14.903348886061767,-64.01652428373473,37.1402960665029,0.57,-0.8585650217308637,1.522018737359149,2.0923860999587607,3.946761057231477e-05,0.8620428188545051,0.9162847107168736,0.0228470538563686
pca,Snack,lmer,,45.0,180.0,39.0,10.731818460244314,-36.14467558287795,58.06873184089008,0.674,-26.025413247272,-94.92000965748686,38.25822886989998,0.448,-15.293594787027684,-65.47032804493797,33.53824274792667,0.528,-0.7017198120972347,1.522018737359149,2.0923860999587607,3.946761057231477e-05,0.8772906953729279,0.8626802201857893,0.0150877802511237
pca,Snack,lmer,,45.0,185.0,39.0,8.568982570196663,-39.64947367196593,63.51518338458671,0.77,-25.897837211193178,-95.30974814926418,40.91868357171331,0.48,-17.328854640996507,-67.02113199113778,31.45498063074112,0.486,-0.494492148945852,1.522018737359149,2.0923860999587607,3.946761057231477e-05,0.881732557668445,0.8379815075192516,0.0120710847363106
pca,Snack,lmer,,45.0,190.0,39.0,4.261588698422079,-42.965553111056494,53.748004155847696,0.876,-18.800666222971472,-85.86614053477747,50.589045554483334,0.582,-14.539077524549391,-65.9880752242205,34.28952513168529,0.576,-0.2931127295542884,1.522018737359149,2.0923860999587607,3.946761057231477e-05,0.8925400036133782,0.7522968377610764,0.0053739217558877
pca,Snack,lmer,,45.0,195.0,39.0,1.0930073705670107,-48.08875670096095,53.47129356003787,0.96,-14.499418513981189,-81.78927929807836,52.03612105492391,0.66,-13.406411143414177,-64.44549504806866,35.57262016449527,0.622,-0.0815287073382009,1.522018737359149,2.0923860999587607,3.946761057231477e-05,0.8274423672952015,0.6265370612870398,0.0033401625645981
pca,Snack,lmer,,45.0,200.0,39.0,-4.024701148187292,-58.77985571496931,44.112007000896945,0.884,-8.998632195946389,-78.92261290367983,64.87031719796585,0.8,-13.023333344133682,-66.62642675720114,37.69916338208221,0.632,0.3090377126836122,1.522018737359149,2.0923860999587607,3.946761057231477e-05,0.813142453387377,0.6188961324101108,0.0025758528292678
pca,Snack,lmer,,45.0,205.0,39.0,-7.489631762574187,-63.97830284123743,46.67144701771646,0.778,-2.5539653829067666,-73.16941910025444,62.17212185570319,0.946,-10.043597145480954,-64.6095232838662,44.131892509490214,0.724,0.7457120844342203,1.522018737359149,2.0923860999587607,3.946761057231477e-05,0.7721923344743618,0.5846257057329356,0.0047525380881365
pca,Snack,lmer,,45.0,210.0,39.0,-10.793953146487528,-71.17531876526431,49.421996157702715,0.7,4.959961354104466,-72.25907389011797,80.09942463661869,0.926,-5.833991792383062,-59.13093610447995,51.07651080766255,0.81,1.850183121714408,1.522018737359149,2.0923860999587607,3.946761057231477e-05,0.7640736736887119,0.7238837557558746,0.0059070788804879
pca,Snack,qr,0.25,15.0,60.0,39.0,-2.618984937406741,-46.153362478276215,35.60436272687536,0.9,13.30853868965391,-5.76229584712326,32.618790648610194,0.162,10.689553752247168,-23.90058893532024,45.52159811176405,0.488,-0.2450041412492243,1.522018737359149,2.0923860999587607,3.946761057231477e-05,0.8099369467301516,1.239347319804211,0.0083576597520426
pca,Snack,qr,0.5,15.0,60.0,39.0,3.011949926932477,-4.633009024687211,12.060481414711012,0.474,3.607232847206451,-13.62517437092527,19.67961083287886,0.67,6.619182774138928,-4.377213713153431,16.604720315943553,0.228,0.4550335033352049,1.522018737359149,2.0923860999587607,3.946761057231477e-05,0.2553560174771152,0.6472987120745826,0.2147688791989914
pca,Snack,qr,0.75,15.0,60.0,39.0,11.994144782750848,5.692620108448678,19.61794248412803,0.0,-10.032149389926005,-19.291925768947824,-0.7825095176184448,0.03,1.9619953928248437,-5.839050839237245,8.947338368549122,0.582,6.113237995672307,1.522018737359149,2.0923860999587607,3.946761057231477e-05,-0.774499658577499,-0.664489896487757,0.0003931453667855007
pca,Snack,qr,0.95,15.0,60.0,39.0,10.1609136182803,-29.38324788689384,55.063151233440294,0.692,-8.547144093262682,-38.22043390036503,19.76601360209908,0.596,1.6137695250176194,-12.319096497421414,20.90320880215168,0.98,6.2963846204552425,1.522018737359149,2.0923860999587607,3.946761057231477e-05,-0.74738901612499,-0.6105148970956571,0.0008030931111327269
pca,Snack,qr,0.25,15.0,65.0,39.0,1.4436361728405445,-39.24487350973562,41.86270496449792,0.946,6.641186402256621,-11.606312153020324,27.077817406720744,0.498,8.084822575097165,-27.834120846889185,45.68764787684112,0.664,0.1785612682815361,1.522018737359149,2.0923860999587607,3.946761057231477e-05,0.3542452593727496,0.6647363090510474,0.1385128456772122
pca,Snack,qr,0.5,15.0,65.0,39.0,3.043680782932742,-40.957808177521486,51.17798844335503,0.9,5.711009779227271,-21.97539624251243,32.645242703293746,0.654,8.754690562160013,-16.052901140700506,35.06344712837161,0.454,0.3476628627045141,1.522018737359149,2.0923860999587607,3.946761057231477e-05,0.1572616685796722,-0.0015865962576127,0.7973944167785817
pca,Snack,qr,0.75,15.0,65.0,39.0,12.138814728459824,-19.88797233929417,47.08630729328868,0.484,-12.797630826274546,-33.3766465380761,8.614448224506967,0.258,-0.6588160978147216,-14.462794186575069,17.054297624413046,0.842,-18.425194479497396,1.522018737359149,2.0923860999587607,3.946761057231477e-05,-0.608095206399662,-0.8165330689796657,0.0043214008554315
pca,Snack,qr,0.95,15.0,65.0,39.0,6.029301167976019,-32.71537310862333,45.88879830947795,0.744,-13.1824162483011,-42.422208221346985,14.465067958087802,0.376,-7.153115080325081,-30.598574149251444,16.693631475856527,0.526,-0.842891677300124,1.522018737359149,2.0923860999587607,3.946761057231477e-05,-0.6043214693129574,-0.4991380553300475,0.0253782273099
pca,Snack,qr,0.25,15.0,70.0,39.0,0.7498756625554465,-36.17101168470225,35.304592001599055,0.962,1.6347902163547774,-16.51253910404008,19.2451577349169,0.83,2.3846658789102237,-33.449649418563425,35.18243675961135,0.88,0.3144573288808638,1.522018737359149,2.0923860999587607,3.946761057231477e-05,-0.00045461944220465513,0.387739096680304,0.4508947729739568
pca,Snack,qr,0.5,15.0,70.0,39.0,1.6524349867212778,-44.79995843174711,47.92354404823373,0.934,6.067783900934028,-19.850691747528824,33.463940343422735,0.608,7.720218887655307,-18.72638122169559,34.41234307994411,0.514,0.214039913993052,1.522018737359149,2.0923860999587607,3.946761057231477e-05,0.06474663665262,-0.0922519946822886,0.7813577887251599
pca,Snack,qr,0.75,15.0,70.0,39.0,9.75283804496343,-27.611995186545652,50.44944740294816,0.656,-13.00532066808482,-39.78338855003405,13.71936523370613,0.312,-3.2524826231213866,-20.887185048492903,18.35981770930303,0.666,-2.9985826751639015,1.522018737359149,2.0923860999587607,3.946761057231477e-05,-0.6102281585652871,-0.4884171230415712,0.0267542623484382
pca,Snack,qr,0.95,15.0,70.0,39.0,4.90221762833251,-43.29271316616534,52.25035898241578,0.834,-17.80071750930679,-51.424656430248234,15.607580778304293,0.28,-12.89849988097428,-41.65898842986454,15.883265871199727,0.344,-0.3800610670674537,1.522018737359149,2.0923860999587607,3.946761057231477e-05,-0.6293135939742327,-0.2432707073056392,0.0499116305281488
pca,Snack,qr,0.25,15.0,75.0,39.0,5.788367818966309,-16.463323238280953,26.943900681968643,0.584,-0.0913765495563946,-12.574691435847647,11.115832242891845,0.996,5.6969912694099145,-25.05616610405644,33.550724457176884,0.692,1.016039439984232,1.522018737359149,2.0923860999587607,3.946761057231477e-05,-0.1751365607361272,-0.169448810766466,0.877145602751687
pca,Snack,qr,0.5,15.0,75.0,39.0,1.0180568483092105,-43.73484808993382,42.656027466018344,0.966,5.121000557946114,-18.98468709900956,29.31458101084637,0.674,6.139057406255325,-23.303634685157437,37.88743637642104,0.678,0.1658327624159162,1.522018737359149,2.0923860999587607,3.946761057231477e-05,-0.0273937474042153,-0.0741509593595819,0.6545011314346034
pca,Snack,qr,0.75,15.0,75.0,39.0,7.767590230254092,-34.229430371788226,54.13420130598677,0.754,-8.960554726809283,-34.68027071507118,18.049753170220768,0.502,-1.1929644965551909,-23.59954584059142,26.04541702362536,0.842,-6.511166302671889,1.522018737359149,2.0923860999587607,3.946761057231477e-05,-0.6000012796669261,-0.1700891795147558,0.0595649540712191
pca,Snack,qr,0.95,15.0,75.0,39.0,2.936935989900278,-45.58017878950836,48.30487858543374,0.91,-16.584319177487167,-45.91265211603431,12.671487880972482,0.292,-13.64738318758689,-37.51117926153216,8.780259497792736,0.196,-0.2152014015823631,1.522018737359149,2.0923860999587607,3.946761057231477e-05,-0.5546817426906867,-0.1912617496493727,0.0859892734557678
pca,Snack,qr,0.25,15.0,80.0,39.0,9.175961539179124,-17.02015483411194,39.139394130932835,0.514,-2.806078613444118,-27.2884225245392,21.500592291754668,0.812,6.369882925735008,-23.00924553393601,35.96157790306862,0.66,1.440522792358908,1.522018737359149,2.0923860999587607,3.946761057231477e-05,-0.247926353820011,-0.64667303928967,0.6818067734534197
pca,Snack,qr,0.5,15.0,80.0,39.0,-1.7347862632688864,-42.40159560665514,36.776028722898054,0.926,10.231592881628345,-10.93170618081185,32.29034120963564,0.352,8.496806618359455,-24.853860667916884,40.18764582115149,0.552,-0.2041692062898608,1.522018737359149,2.0923860999587607,3.946761057231477e-05,0.0171136628012548,-0.092432045124355,0.5556307476635106
pca,Snack,qr,0.75,15.0,80.0,39.0,7.241208729175547,-32.69519548927608,47.00708107775531,0.696,-8.449355600331854,-32.39742979151891,15.310411443367364,0.472,-1.2081468711563084,-23.58260742417516,24.83764375279709,0.918,-5.993649366690856,1.522018737359149,2.0923860999587607,3.946761057231477e-05,-0.5590837208691448,-0.2668163781425829,0.1359608549020145
pca,Snack,qr,0.95,15.0,80.0,39.0,-2.764763275321017,-62.68014079764547,57.97576620823795,0.906,-9.21689424957414,-50.43584964111833,30.02561984956123,0.652,-11.98165752489516,-37.93004636395848,13.853333861435756,0.294,0.2307496495853322,1.522018737359149,2.0923860999587607,3.946761057231477e-05,-0.4571208830888811,-0.3871084317955229,0.0711214304164036
pca,Snack,qr,0.25,15.0,85.0,39.0,13.529095204206405,-19.21073490455033,49.22426966231105,0.384,-4.412322965966924,-30.91896390286482,24.228774029950017,0.76,9.11677223823948,-28.481036968157255,50.52613600237818,0.646,1.483978633080229,1.522018737359149,2.0923860999587607,3.946761057231477e-05,-0.1452934393393301,-0.7472637388300312,0.6469691175423078
